qid,abstractqueryexpansion,abstractqueryexpansion.qld.map,qid,backtranslation_yue_hant,backtranslation_yue_hant.qld.map,qid,backtranslation_kor_hang,backtranslation_kor_hang.qld.map,qid,backtranslation_arb_arab,backtranslation_arb_arab.qld.map,qid,backtranslation_pes_arab,backtranslation_pes_arab.qld.map,qid,backtranslation_fra_latn,backtranslation_fra_latn.qld.map,qid,backtranslation_deu_latn,backtranslation_deu_latn.qld.map,qid,backtranslation_rus_cyrl,backtranslation_rus_cyrl.qld.map,qid,backtranslation_zsm_latn,backtranslation_zsm_latn.qld.map,qid,backtranslation_tam_taml,backtranslation_tam_taml.qld.map,qid,backtranslation_swh_latn,backtranslation_swh_latn.qld.map
671,Salvation Army benefits,0.2656,671,The benefits of the Salvation Army,0.2656,671,Rescue team benefits,0.0,671,The benefits of the Salvation Army,0.2656,671,The benefits of the Salvation Army,0.2656,671,The Benefits of the Salvation Army,0.2656,671,The healing army s achievements,0.0001,671,The Salvation Army,0.2595,671,Benefits of the Salvation Army,0.2656,671,The benefits of the rescue army,0.0004,671,The Benefits of the Salvation Army,0.2656
672,NRA membership profile,,672,As a member of the NRA,,672,NRA membership index,,672,The National Home Office membership file,,672,Membership in national organizations,,672,Profile of membership of the CRA,,672,NRA member profile,,672,Profile of membership in the NGO,,672,Profile of NRA members,,672,Profile of members of the National Security Agency,,672,Profile of NRA members,
673,Soviet withdrawal Afghanistan,0.3391,673,The Soviet Union withdrew its troops from Afghanistan,0.1331,673,Soviet withdrawal from Afghanistan,0.3519,673,The Soviet withdrawal from Afghanistan,0.3519,673,Withdrawal of the Soviet Union from Afghanistan,0.3465,673,The Soviet withdrawal from Afghanistan,0.3519,673,Soviet withdrawal from Afghanistan,0.3519,673,The Soviet Conclusion of Afghanistan,0.2165,673,The Soviet decommissioning of Afghanistan,0.2849,673,Soviet troops in Afghanistan,0.2854,673,The Soviet withdrawal from Afghanistan,0.3519
674,Greenpeace prosecuted,0.1223,674,Greenpeace is being prosecuted,0.097,674,The Greenpeace case,0.1179,674,The Greenpeace trial,0.2378,674,The Greenpeace trial,0.2378,674,Greenpeace prosecuted,0.1223,674,The Greenpeace is being prosecuted,0.097,674,The Greenpeace persecution,0.1889,674,Greenpeace is accused,0.124,674,The case against Greenpeace,0.0864,674,Greenpeace is charged,0.2518
675,Olympics training swimming,0.2851,675,Olympic swimming training,0.2851,675,Olympic swimming training,0.2851,675,Olympic swimming practice,0.1899,675,Swimming practice at the Olympics,0.1899,675,Olympic swimming,0.1843,675,Olympic swimming training,0.2851,675,Olympic swimming training,0.2851,675,Olympic swimming training,0.2851,675,Olympic swimming training,0.2851,675,Swimming training,0.2027
676,poppy cultivation,0.2781,676,Vegetable cultivation,0.0061,676,Cotton growing,0.0,676,Growing hay,0.0,676,He killed Poppy,0.2435,676,paperwork culture,0.0,676,Pumps,0.0,676,growing of maca,0.0016,676,poppy planting,0.1607,676,The cultivation of puppies,0.0078,676,Poppy crops,0.1639
677,Leaning Tower of Pisa,0.9134,677,The slope of Pisa,0.3984,677,The Leaning Tower of Pisa,0.9134,677,The twisted tower of Pisa,0.8173,677,The curved vertical tower,0.014,677,The Tower of Pisa is tilted,0.8581,677,The Scene Storm of Pisa,0.2176,677,The Leaning Tower of Pisa,0.9134,677,The sloping tower of Pisa,0.8173,677,Satan s sloping tower,0.0007,677,The Tower of Pisa,0.8173
678,joint custody impact,0.2175,678,The impact of shared custody,0.0616,678,The impact on co education,0.0,678,The effect of joint custody,0.2046,678,The common effect of guarding,0.0,678,impact on joint custody,0.2175,678,Effects on joint custody,0.2046,678,influence on joint storage,0.0006,678,Effects of joint care,0.0012,678,The impact on collective security,0.0,678,effects of shared care,0.0
679,opening adoption records,0.8491,679,Adoption records,0.8542,679,Open up the adoption records,0.831,679,Open up the adoption records,0.831,679,Opening up the admissions records,0.0009,679,the opening of adoption records,0.8491,679,Opening of adoption documents,0.3134,679,opening account of acceptance,0.0,679,opening of the admission record,0.0004,679,Opening the acceptance records,0.0236,679,opening the records of adoption,0.8491
680,immigrants Spanish school,0.0961,680,Immigrant Spanish College,0.0793,680,Spanish School of Immigrants,0.0961,680,Immigrants Spanish school,0.0961,680,Spanish school immigrants,0.0961,680,Spanish school for immigrants,0.0961,680,Spanish school for immigrants,0.0961,680,immigrants Spanish school,0.0961,680,Spanish school immigrants,0.0961,680,Spanish school for immigrants,0.0961,680,immigrants to Spanish school,0.0961
681,wind power location,0.3758,681,Location of wind power,0.3758,681,Wind power location,0.3758,681,Wind power location,0.3758,681,Wind power location,0.3758,681,location of wind energy,0.343,681,Location of wind energy,0.343,681,location of wind energy,0.343,681,location of wind power,0.3758,681,Wind power station,0.3271,681,wind energy area,0.3845
682,adult immigrants English,0.2442,682,Adult immigration English,0.2442,682,Adult immigrants English,0.2442,682,English adult immigrants,0.2442,682,English adult immigrants,0.2442,682,English immigrants,0.0668,682,English for immigrants,0.0668,682,immigrants English,0.0668,682,English adult immigrants,0.2442,682,English for adult immigrants,0.2442,682,adult immigrants English,0.2442
683,Czechoslovakia breakup,0.0278,683,Czechoslovakia was divided,0.0543,683,The Czechoslovak partition,0.0275,683,The breakup of Czechoslovakia,0.0278,683,The fall of Czechoslovakia,0.0114,683,The division of Czechoslovakia,0.0597,683,The dissolving of Czechoslovakia,0.0213,683,The fall of Czechoslovakia,0.0114,683,The breaking of Czechoslovakia,0.0433,683,The division of Czechoslovakia,0.0597,683,The breakup of Czechoslovakia,0.0278
684,part-time benefits,0.0943,684,Part time benefits,0.0943,684,Working hours benefit,0.0134,684,Part time allowance,0.0477,684,Part time benefits,0.0943,684,Part time benefits,0.0943,684,Part time benefits,0.0943,684,Part time benefits,0.0943,684,half time benefits,0.0098,684,Part time scholarship,0.0,684,Temporary Benefits,0.0013
685,Oscar winner selection,0.2494,685,Oscar winners are elected,0.1248,685,Oscar winners selected,0.2494,685,Picking the winners of the Oscars,0.1335,685,The Oscar winner,0.1338,685,Selection of the winners of the Oscars,0.2494,685,Selection of Oscar winners,0.2494,685,The Oscar winners,0.1338,685,Oscar winner selection,0.2494,685,Oscar winners selected,0.2494,685,The selection of Oscar winners,0.2494
686,Argentina pegging dollar,0.2584,686,Argentine dollar,0.0482,686,Argentine dollar,0.0482,686,The Argentine dollar,0.0482,686,Argentine dollars,0.0482,686,Argentine dollar,0.0482,686,The Argentine dollar,0.0482,686,Argentine dollar,0.0482,686,Argentine pegged dollar,0.1476,686,Argentine dollar,0.0482,686,Argentine dollar,0.0482
687,Northern Ireland industry,0.2142,687,Northern Ireland s industrial sector,0.259,687,Northern Ireland s industry,0.216,687,Northern Ireland industry,0.2142,687,Northern Ireland industry,0.2142,687,Industry in Northern Ireland,0.2142,687,Industry in Northern Ireland,0.2142,687,Industry of Northern Ireland,0.2142,687,Northern Ireland s industrial,0.216,687,Northern Ireland Industry,0.2142,687,Industries in Northern Ireland,0.2142
688,non-U.S. media bias,0.1017,688,Media bias outside the United States,0.0964,688,Media bias outside the United States,0.0964,688,Prejudice in non American media,0.0005,688,Non American media bias,0.061,688,prejudice from non American media,0.0005,688,Non American media distortion,0.0324,688,The un American media bias,0.0922,688,The media is not biased,0.0535,688,Non U S  media pro,0.0019,688,Opposition from non U S  media,0.0024
689,family-planning aid,0.0192,689,Family planning assistance,0.0094,689,Family Planning Support,0.0074,689,Supporting family planning,0.0074,689,Family planning help,0.0027,689,family planning,0.0051,689,Family planning assistance,0.0094,689,helping with family planning,0.0027,689,Family planning help,0.0027,689,Family planning help,0.0027,689,help in family planning,0.0027
690,college education advantage,0.0062,690,The advantages of college education,0.0062,690,The benefits of college education,0.0082,690,The advantage of university education,0.0012,690,The benefits of a university education,0.0008,690,The benefits of higher education,0.0042,690,The benefits of higher education,0.0042,690,The advantages of higher education,0.0053,690,The advantages of college education,0.0062,690,The benefits of college education,0.0082,690,benefits of university education,0.0008
691,clear-cutting forests,0.2718,691,Deforestation,0.0,691,Cutting the forest,0.2339,691,The cutting edge forest,0.1816,691,The clearing of forests,0.1895,691,the deforestation,0.0,691,Cutting of forest,0.2339,691,forests that are cleared,0.1895,691,woodcutter,0.0,691,Cutting down forests,0.1566,691,forests for cutting,0.2339
692,prostate cancer detection treatment,0.3975,692,Diagnosing prostate cancer treatments,0.3138,692,Treatment for prostate cancer,0.4335,692,The cure for prostate cancer,0.3199,692,Treatment for prostate cancer,0.4335,692,treatment for prostate cancer,0.4335,692,Treatment for the detection of prostate cancer,0.3975,692,treatment of prostate cancer,0.4335,692,treatment for prostate cancer,0.4335,692,The treatment for prostate cancer,0.4335,692,treatment for prostate cancer,0.4335
693,newspapers electronic media,0.2627,693,Electronic news media,0.0406,693,Newspaper electronic media,0.2627,693,The e mails,0.0001,693,Newspapers  electronic media,0.2627,693,electronic media,0.0361,693,Newspapers electronic media,0.2627,693,newspapers and electronic media,0.2627,693,electronic media,0.0361,693,Newspapers and electronic media,0.2627,693,newspapers and electronic media,0.2627
694,compost pile,0.4345,694,Compost,0.4995,694,The cow,0.0,694,The manure pile,0.0427,694,The mass of compost,0.4244,694,compost stacks,0.445,694,Heaps of compost,0.3654,694,The compost pile,0.4345,694,compost stacks,0.445,694,A pile of compost,0.4345,694,flocks of fertilizer,0.0073
695,white collar crime sentence,0.2486,695,Criminal law,0.0008,695,He s in jail for the white collar crime,0.1145,695,The white collar crime,0.0579,695,The punishment for white collar crime,0.0843,695,conviction to the penalty of the offender,0.0058,695,Crime with white collar,0.0579,695,punishment in respect of a crime,0.0017,695,Crime of white collar crime,0.0554,695,White necked criminal conviction,0.0227,695,the punishment for white collar crime,0.0843
696,safety plastic surgery,0.2553,696,The safety of plastic surgery,0.2553,696,Surgery is safe,0.1344,696,Plastic surgery is safe,0.2182,696,Plastic surgery for safety,0.2553,696,safety plastic surgery,0.2553,696,Safety of plastic surgery,0.2553,696,safety of plastic surgery,0.2553,696,safety of plastic surgery,0.2553,696,Plastic Surgery Protection,0.1774,696,safety of plastic surgery,0.2553
697,air traffic controller,0.0804,697,Air traffic controller,0.0804,697,Air traffic manager,0.0386,697,Air traffic controller,0.0804,697,Air traffic controller,0.0804,697,Air traffic controller,0.0804,697,Air traffic management,0.0386,697,Air traffic controller,0.0804,697,Air traffic controller,0.0804,697,Air traffic controller,0.0804,697,Director of Air Transport,0.0016
698,literacy rates Africa,0.5394,698,Literacy in Africa,0.398,698,Alphabetic number in Africa,0.0004,698,Literacy rates in Africa,0.5394,698,African literacy rate,0.3514,698,literacy rate in Africa,0.5394,698,Literacy rates in Africa,0.5394,698,literacy in Africa,0.398,698,African literacy rate,0.3514,698,The literacy rate in Africa,0.5394,698,literacy standards in Africa,0.3063
699,term limits,0.4582,699,The deadline is limited,0.0009,699,The time limit,0.097,699,The time limit,0.097,699,The time limit,0.097,699,limits for the future,0.0183,699,Limitations for the duration,0.0002,699,The time limit,0.097,699,Limit of time,0.097,699,time limits,0.097,699,time limits,0.097
700,gasoline tax U.S.,0.2981,700,U S  gas tax,0.0026,700,Gasoline tax,0.3498,700,The U S  gas tax,0.0026,700,U S  gas tax,0.0026,700,US gas tax,0.0394,700,Gas tax,0.0653,700,U S  gasoline tax,0.1052,700,U S  gasoline taxes,0.1052,700,Oil tax USA,0.0001,700,oil tax in the United States,0.001
