qid,abstractqueryexpansion,abstractqueryexpansion.bm25.map,qid,backtranslation_yue_hant,backtranslation_yue_hant.bm25.map,qid,backtranslation_kor_hang,backtranslation_kor_hang.bm25.map,qid,backtranslation_arb_arab,backtranslation_arb_arab.bm25.map,qid,backtranslation_pes_arab,backtranslation_pes_arab.bm25.map,qid,backtranslation_fra_latn,backtranslation_fra_latn.bm25.map,qid,backtranslation_deu_latn,backtranslation_deu_latn.bm25.map,qid,backtranslation_rus_cyrl,backtranslation_rus_cyrl.bm25.map,qid,backtranslation_zsm_latn,backtranslation_zsm_latn.bm25.map,qid,backtranslation_tam_taml,backtranslation_tam_taml.bm25.map,qid,backtranslation_swh_latn,backtranslation_swh_latn.bm25.map
671,Salvation Army benefits,0.2782,671,The benefits of the Salvation Army,0.2782,671,Rescue team benefits,0.0,671,The benefits of the Salvation Army,0.2782,671,The benefits of the Salvation Army,0.2782,671,The Benefits of the Salvation Army,0.2782,671,The healing army s achievements,0.0001,671,The Salvation Army,0.2687,671,Benefits of the Salvation Army,0.2782,671,The benefits of the rescue army,0.0008,671,The Benefits of the Salvation Army,0.2782
672,NRA membership profile,,672,As a member of the NRA,,672,NRA membership index,,672,The National Home Office membership file,,672,Membership in national organizations,,672,Profile of membership of the CRA,,672,NRA member profile,,672,Profile of membership in the NGO,,672,Profile of NRA members,,672,Profile of members of the National Security Agency,,672,Profile of NRA members,
673,Soviet withdrawal Afghanistan,0.2733,673,The Soviet Union withdrew its troops from Afghanistan,0.1232,673,Soviet withdrawal from Afghanistan,0.276,673,The Soviet withdrawal from Afghanistan,0.276,673,Withdrawal of the Soviet Union from Afghanistan,0.293,673,The Soviet withdrawal from Afghanistan,0.276,673,Soviet withdrawal from Afghanistan,0.276,673,The Soviet Conclusion of Afghanistan,0.1345,673,The Soviet decommissioning of Afghanistan,0.1932,673,Soviet troops in Afghanistan,0.21,673,The Soviet withdrawal from Afghanistan,0.276
674,Greenpeace prosecuted,0.1278,674,Greenpeace is being prosecuted,0.0715,674,The Greenpeace case,0.0917,674,The Greenpeace trial,0.2075,674,The Greenpeace trial,0.2075,674,Greenpeace prosecuted,0.1278,674,The Greenpeace is being prosecuted,0.0715,674,The Greenpeace persecution,0.1775,674,Greenpeace is accused,0.1014,674,The case against Greenpeace,0.067,674,Greenpeace is charged,0.2525
675,Olympics training swimming,0.2832,675,Olympic swimming training,0.2832,675,Olympic swimming training,0.2832,675,Olympic swimming practice,0.1731,675,Swimming practice at the Olympics,0.1731,675,Olympic swimming,0.1943,675,Olympic swimming training,0.2832,675,Olympic swimming training,0.2832,675,Olympic swimming training,0.2832,675,Olympic swimming training,0.2832,675,Swimming training,0.1823
676,poppy cultivation,0.2633,676,Vegetable cultivation,0.0043,676,Cotton growing,0.0,676,Growing hay,0.0,676,He killed Poppy,0.2211,676,paperwork culture,0.0,676,Pumps,0.0,676,growing of maca,0.0013,676,poppy planting,0.1732,676,The cultivation of puppies,0.0113,676,Poppy crops,0.1655
677,Leaning Tower of Pisa,0.9087,677,The slope of Pisa,0.4147,677,The Leaning Tower of Pisa,0.9087,677,The twisted tower of Pisa,0.834,677,The curved vertical tower,0.0155,677,The Tower of Pisa is tilted,0.8479,677,The Scene Storm of Pisa,0.2583,677,The Leaning Tower of Pisa,0.9087,677,The sloping tower of Pisa,0.8147,677,Satan s sloping tower,0.0037,677,The Tower of Pisa,0.8369
678,joint custody impact,0.2097,678,The impact of shared custody,0.0377,678,The impact on co education,0.0,678,The effect of joint custody,0.1954,678,The common effect of guarding,0.0,678,impact on joint custody,0.2097,678,Effects on joint custody,0.1954,678,influence on joint storage,0.0002,678,Effects of joint care,0.0006,678,The impact on collective security,0.0,678,effects of shared care,0.0
679,opening adoption records,0.8556,679,Adoption records,0.8708,679,Open up the adoption records,0.6785,679,Open up the adoption records,0.6785,679,Opening up the admissions records,0.0002,679,the opening of adoption records,0.8556,679,Opening of adoption documents,0.187,679,opening account of acceptance,0.0,679,opening of the admission record,0.0002,679,Opening the acceptance records,0.0015,679,opening the records of adoption,0.8556
680,immigrants Spanish school,0.0802,680,Immigrant Spanish College,0.1103,680,Spanish School of Immigrants,0.0802,680,Immigrants Spanish school,0.0802,680,Spanish school immigrants,0.0802,680,Spanish school for immigrants,0.0802,680,Spanish school for immigrants,0.0802,680,immigrants Spanish school,0.0802,680,Spanish school immigrants,0.0802,680,Spanish school for immigrants,0.0802,680,immigrants to Spanish school,0.0802
681,wind power location,0.2734,681,Location of wind power,0.2734,681,Wind power location,0.2734,681,Wind power location,0.2734,681,Wind power location,0.2734,681,location of wind energy,0.3302,681,Location of wind energy,0.3302,681,location of wind energy,0.3302,681,location of wind power,0.2734,681,Wind power station,0.2655,681,wind energy area,0.4008
682,adult immigrants English,0.2444,682,Adult immigration English,0.2444,682,Adult immigrants English,0.2444,682,English adult immigrants,0.2444,682,English adult immigrants,0.2444,682,English immigrants,0.0672,682,English for immigrants,0.0672,682,immigrants English,0.0672,682,English adult immigrants,0.2444,682,English for adult immigrants,0.2444,682,adult immigrants English,0.2444
683,Czechoslovakia breakup,0.0356,683,Czechoslovakia was divided,0.053,683,The Czechoslovak partition,0.0326,683,The breakup of Czechoslovakia,0.0356,683,The fall of Czechoslovakia,0.0106,683,The division of Czechoslovakia,0.06,683,The dissolving of Czechoslovakia,0.0206,683,The fall of Czechoslovakia,0.0106,683,The breaking of Czechoslovakia,0.0423,683,The division of Czechoslovakia,0.06,683,The breakup of Czechoslovakia,0.0356
684,part-time benefits,0.0859,684,Part time benefits,0.0859,684,Working hours benefit,0.0164,684,Part time allowance,0.0121,684,Part time benefits,0.0859,684,Part time benefits,0.0859,684,Part time benefits,0.0859,684,Part time benefits,0.0859,684,half time benefits,0.0022,684,Part time scholarship,0.0,684,Temporary Benefits,0.0011
685,Oscar winner selection,0.2775,685,Oscar winners are elected,0.166,685,Oscar winners selected,0.2775,685,Picking the winners of the Oscars,0.1391,685,The Oscar winner,0.1306,685,Selection of the winners of the Oscars,0.2775,685,Selection of Oscar winners,0.2775,685,The Oscar winners,0.1306,685,Oscar winner selection,0.2775,685,Oscar winners selected,0.2775,685,The selection of Oscar winners,0.2775
686,Argentina pegging dollar,0.3016,686,Argentine dollar,0.0529,686,Argentine dollar,0.0529,686,The Argentine dollar,0.0529,686,Argentine dollars,0.0529,686,Argentine dollar,0.0529,686,The Argentine dollar,0.0529,686,Argentine dollar,0.0529,686,Argentine pegged dollar,0.19,686,Argentine dollar,0.0529,686,Argentine dollar,0.0529
687,Northern Ireland industry,0.3446,687,Northern Ireland s industrial sector,0.3423,687,Northern Ireland s industry,0.2911,687,Northern Ireland industry,0.3446,687,Northern Ireland industry,0.3446,687,Industry in Northern Ireland,0.3446,687,Industry in Northern Ireland,0.3446,687,Industry of Northern Ireland,0.3446,687,Northern Ireland s industrial,0.2911,687,Northern Ireland Industry,0.3446,687,Industries in Northern Ireland,0.3446
688,non-U.S. media bias,0.0835,688,Media bias outside the United States,0.0924,688,Media bias outside the United States,0.0924,688,Prejudice in non American media,0.0012,688,Non American media bias,0.0454,688,prejudice from non American media,0.0015,688,Non American media distortion,0.0243,688,The un American media bias,0.0776,688,The media is not biased,0.0413,688,Non U S  media pro,0.0013,688,Opposition from non U S  media,0.0022
689,family-planning aid,0.066,689,Family planning assistance,0.0131,689,Family Planning Support,0.0108,689,Supporting family planning,0.0108,689,Family planning help,0.0022,689,family planning,0.0074,689,Family planning assistance,0.0131,689,helping with family planning,0.0022,689,Family planning help,0.0022,689,Family planning help,0.0022,689,help in family planning,0.0022
690,college education advantage,0.0035,690,The advantages of college education,0.0035,690,The benefits of college education,0.0047,690,The advantage of university education,0.0024,690,The benefits of a university education,0.0006,690,The benefits of higher education,0.0026,690,The benefits of higher education,0.0026,690,The advantages of higher education,0.0049,690,The advantages of college education,0.0035,690,The benefits of college education,0.0047,690,benefits of university education,0.0006
691,clear-cutting forests,0.2914,691,Deforestation,0.0,691,Cutting the forest,0.2745,691,The cutting edge forest,0.1242,691,The clearing of forests,0.2233,691,the deforestation,0.0,691,Cutting of forest,0.2745,691,forests that are cleared,0.2233,691,woodcutter,0.0,691,Cutting down forests,0.0786,691,forests for cutting,0.2745
692,prostate cancer detection treatment,0.3846,692,Diagnosing prostate cancer treatments,0.3061,692,Treatment for prostate cancer,0.4196,692,The cure for prostate cancer,0.3181,692,Treatment for prostate cancer,0.4196,692,treatment for prostate cancer,0.4196,692,Treatment for the detection of prostate cancer,0.3846,692,treatment of prostate cancer,0.4196,692,treatment for prostate cancer,0.4196,692,The treatment for prostate cancer,0.4196,692,treatment for prostate cancer,0.4196
693,newspapers electronic media,0.2964,693,Electronic news media,0.0341,693,Newspaper electronic media,0.2964,693,The e mails,0.0001,693,Newspapers  electronic media,0.2964,693,electronic media,0.0329,693,Newspapers electronic media,0.2964,693,newspapers and electronic media,0.2964,693,electronic media,0.0329,693,Newspapers and electronic media,0.2964,693,newspapers and electronic media,0.2964
694,compost pile,0.4007,694,Compost,0.5098,694,The cow,0.0,694,The manure pile,0.0338,694,The mass of compost,0.4524,694,compost stacks,0.4163,694,Heaps of compost,0.3235,694,The compost pile,0.4007,694,compost stacks,0.4163,694,A pile of compost,0.4007,694,flocks of fertilizer,0.0123
695,white collar crime sentence,0.2748,695,Criminal law,0.0009,695,He s in jail for the white collar crime,0.1466,695,The white collar crime,0.0687,695,The punishment for white collar crime,0.0944,695,conviction to the penalty of the offender,0.0055,695,Crime with white collar,0.0687,695,punishment in respect of a crime,0.0013,695,Crime of white collar crime,0.0728,695,White necked criminal conviction,0.0371,695,the punishment for white collar crime,0.0944
696,safety plastic surgery,0.292,696,The safety of plastic surgery,0.292,696,Surgery is safe,0.105,696,Plastic surgery is safe,0.2246,696,Plastic surgery for safety,0.292,696,safety plastic surgery,0.292,696,Safety of plastic surgery,0.292,696,safety of plastic surgery,0.292,696,safety of plastic surgery,0.292,696,Plastic Surgery Protection,0.1838,696,safety of plastic surgery,0.292
697,air traffic controller,0.0722,697,Air traffic controller,0.0722,697,Air traffic manager,0.0431,697,Air traffic controller,0.0722,697,Air traffic controller,0.0722,697,Air traffic controller,0.0722,697,Air traffic management,0.0431,697,Air traffic controller,0.0722,697,Air traffic controller,0.0722,697,Air traffic controller,0.0722,697,Director of Air Transport,0.0011
698,literacy rates Africa,0.4468,698,Literacy in Africa,0.5088,698,Alphabetic number in Africa,0.0026,698,Literacy rates in Africa,0.4468,698,African literacy rate,0.2386,698,literacy rate in Africa,0.4468,698,Literacy rates in Africa,0.4468,698,literacy in Africa,0.5088,698,African literacy rate,0.2386,698,The literacy rate in Africa,0.4468,698,literacy standards in Africa,0.3444
699,term limits,0.4906,699,The deadline is limited,0.0008,699,The time limit,0.0552,699,The time limit,0.0552,699,The time limit,0.0552,699,limits for the future,0.0018,699,Limitations for the duration,0.0001,699,The time limit,0.0552,699,Limit of time,0.0552,699,time limits,0.0552,699,time limits,0.0552
700,gasoline tax U.S.,0.2224,700,U S  gas tax,0.0051,700,Gasoline tax,0.3582,700,The U S  gas tax,0.0051,700,U S  gas tax,0.0051,700,US gas tax,0.0576,700,Gas tax,0.0873,700,U S  gasoline tax,0.1041,700,U S  gasoline taxes,0.1041,700,Oil tax USA,0.0002,700,oil tax in the United States,0.0008
